88924.32
89760.49
91072.32
91988.6
92083.74
99148.61
97185.87
96169.45
93746.06
86460.88
78905.31
73002.06
69131.65
66828.43
65671.81
66212.57
69276.85
76617.11
84147.64
88103.17
90451.46
92233.95
93711.01
95082.93
96775.3
98718.01
100916.09
103054.07
103649.91
101216.51
98222.32
96770.29
94211.71
87422.22
79761.51
73858.26
70057.94
67699.65
66713.27
67193.94
69807.59
76612.11
84703.42
90065.92
94121.59
97446.23
100160.03
102293.01
104516.12
105968.15
107970.95
110133.97
110880.02
108767.06
105687.76
103649.91
101266.58
95032.86
87993.02
81754.3
77448.28
74348.94
72546.42
71800.38
71730.28
73723.07
79010.46
86025.27
92434.23
97351.1
101236.53
104325.85
105968.15
107234.92
108301.41
109137.58
109177.64
107655.51
105162.02
104070.5
102187.86
97235.94
91302.65
85774.92
81368.76
78369.56
75555.63
73908.33
72846.84
72901.92
75215.15
78890.29
82450.27
85499.53
87026.67
87397.19
86906.5
85754.89
84878.66
84878.66
85073.94
84653.35
83782.13
83797.15
82635.53
78669.98
73597.89
69151.68
66047.34
63984.45
63133.26
62968.03
63503.78
65131.06
68610.92
73412.63
77778.74
80817.99
82860.84
84037.49
84347.92
84903.7
85900.09
87912.91
89570.22
89905.69
89760.49
90351.32
88964.38
82760.7
76446.88
71519.99
68721.08
67038.72
66673.21
67714.67
71349.75
79396.0
87797.75
93460.66
98047.07
102067.7
106108.34
109753.44
113283.38
116102.32
119026.4
121735.19
122376.09
119497.06
115381.31
112006.59
108131.17
99233.73
90045.89
82981.01
78419.63
75084.97
73317.5
73322.51
76256.61
83556.82
91227.54
96024.25
99343.89
102197.88
105046.86
107570.39
110674.73
112692.55
114705.36
116032.22
115356.27
111921.47
107485.27
104901.66
101952.53
94592.24
86530.97
80482.52
76246.6
73678.01
72586.48
72926.96
76061.34
83707.03
91247.57
95658.74
98442.63
100735.83
102953.93
104481.07
105597.63
106228.51
107029.63
107765.66
107410.16
105282.19
103149.21
102057.68
99378.94
92779.71
85855.03
80287.25
76642.15
74373.98
73317.5
73718.06
77077.76
84688.4
92589.44
98112.17
101802.32
104821.55
107835.76
110489.47
112837.75
114304.8
116062.26
117819.72
117624.44
114645.28
110920.07
108466.64
105417.38
98923.3
92374.14
86375.76
81208.53
78004.05
75886.09
74989.84
74974.82
